rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,review_length,emotion,topic
1,unit leaks water onto floor.,Water continues to leak from unit,[],B07DLF8HKR,B07DLF8HKR,AHV5NERQH2ACQT2JF5AMHBMXTGMA,2019-09-15 19:26:43.902,1,True,6,disgust,93
1,Bad,Not good. The sponge doesn’t reach to the powder,[],B099DW6GZL,B099DW6GZL,AHUIK34FTABSGISQNIS6SGAGQ77Q,2021-08-21 18:13:05.123,0,True,9,disgust,112
1,Great hair iron....,Great flat iron! Heats up fast and does a really nice job. And you can’t beat the price!,[],B07RJ2XK14,B07RJ2XK14,AGSLNUFUE37HAI4YFAFG7L2I3BGQ,2020-07-14 22:09:19.086,0,True,18,neutral,33
1,"This maker USE to be good, now their glasses are getting poorly made","JUNK JUNK JUNK<br />Already broke after only a few uses!!<br />Cheap plastic.<br />This maker USE to be good, now their glasses are getting poorly made.",[],B00MRDQB38,B00MRDQB38,AH3G4OA6XTRHZ26Y4YLA6LKMTA7Q,2014-11-20 13:13:23.000,1,True,25,sadness,-1
1,Horrible brushes,These are completely horrible the tops on the back come off constantly this is by far the worst brushes,[],B074Z5BSQ3,B074Z5BSQ3,AFXNNDYHEAB2NMPN6ZJQE33F44NA,2018-10-03 08:38:40.563,1,True,19,disgust,1
1,Returned,Returned.<br />Smh this is the 2nd company that I have ordered this exact wig from & it’s way too many fly aways (short pieces) through out the ENTIRE WIG. I guess they’re all the same no matter who u buy it from.,[],B08XWHMNBH,B08XWHMNBH,AERAZPPBYGZ4POLSL4BUS5CJ2BDA,2021-04-09 18:06:58.215,2,True,42,neutral,3
1,Too strong,Didn't even leave on 10 min and it burned my skin,[],B08PKRH9JV,B08PKRH9JV,AF656BZMPOR2YZZAXWSHZP6ASFPQ,2021-04-04 20:42:47.732,0,True,11,anger,10
1,One Star,"When i received the product, the seal was broken, didnt even use it. Returned it back.",[],B00WANN41W,B01HYN6G4Y,AHBBWV3JX3PQU6HDCC2OVXHDBLXA,2016-04-07 01:58:58.000,0,True,16,anger,-1
1,One Star,I can't tell a difference,[],B012KPK5PW,B012KPK5PW,AFKSEISPF3PNMENXQC24OIF6IMNQ,2016-06-19 23:01:52.000,0,True,5,neutral,25
1,Disappointing,Did not work.,[],B013OJ04GI,B013OJ04GI,AG5LMBBE3Q5E5XRK542EFCZ4SE7A,2016-06-05 05:00:43.000,0,True,3,sadness,96
1,Never Again,Don’t buy . It sucks and it’s really short and a lot of work to try and fix.,[],B07LBDZG63,B07LBDZG63,AHJFGJNMUUDCH6EMRETBD2SY3JZQ,2019-10-10 15:15:01.149,0,True,18,disgust,-1
1,"Activator bottle all but empty, kit is no good with out it.","The colors were pretty, just tried to apply it seems to work pretty good. But there is not enough activator, the bottle was all but empty, I was only able to do one hand. The entire package is no good without the activator I am very disappointed.",[],B08T9NCVY5,B08T9NCVY5,AETCR722PTFDVD2K2OYAX3SCVGJQ,2021-07-08 20:15:20.539,0,False,47,sadness,2
1,Product was just basically in a plastic bag he lid was not on good and a good portion of the product had spilled out will be ret,Product was just basically in a plastic bag he lid was not on good and a good portion of the product had spilled out will be returning,[],B00FE90M0K,B09W66MSPX,AGRV3RJOQF2C2WDJVYVFP7NKBXKQ,2018-06-17 17:04:23.177,1,True,27,neutral,102
1,Don’t buy it,It a lie and waste of money,[],B097DQPPQ4,B097DQPPQ4,AHGKYCJPKTGGEQ6BW6MI2YRPWTGQ,2021-08-29 21:57:27.896,0,True,7,disgust,84
1,It’s foot cream!,"Very deceiving product! The ad clearly says hand cream, however if you don’t pay attention and purchase, they send foot cream. Very disappointed! There are people you could safely send hand cream too and it’s a cute gift however, send foot cream; completely the wrong message! Do not buy if you’re looking for festive, holiday lotion. This company tries to sneak one past you.",[],B097NP8PW5,B09LF6YQKW,AH2DRQMIIFZSQ3F4F5SN2X2YTUWA,2021-12-28 01:32:02.452,1,True,64,disgust,-1
1,Didn’t receive it,I receive a empty package,[],B079F67V9B,B079F67V9B,AEF3SMQNMMGIKHW22GNYQZ52KUBA,2018-06-26 01:35:31.674,1,True,5,sadness,-1
1,Not human hair!,Nice try! This is not human hair. Kinda of feels like kanakelon.,[],B097XLGZM8,B097XLGZM8,AF73B4UUUTICI5O6PFPXH5XVDSLQ,2021-12-07 19:31:13.966,0,True,12,neutral,20
1,no good,Irritating and ineffective for dry sensitive skin.,[],B00L4HJX7O,B00L4HJX7O,AFA6HWMKAGKWJKH2IENYYA4FYGDQ,2015-01-01 17:28:51.000,4,True,7,disgust,-1
1,Arrived broken,I was very excited to get this product but it came and the box was in terrable condition and looks like it had been stomped on and then i opened it and my eye lash curler was already broken this really stinks i guess waste of money for me. Im sure if it didnt arrive broken i might have enjoyed this product,[],B071YHK7LQ,B071YHK7LQ,AFEYT3H2D64VEUUVYNFWEYPT3X6A,2018-09-13 23:55:45.511,0,True,62,sadness,-1
1,Not worth wasting money,Dont waste the money both fell apart after 3 days,[],B08Z7X1ZRZ,B08Z7X1ZRZ,AEXJW2N7QYIUNWCAY3BPJRIVELNQ,2022-02-15 23:42:52.159,0,True,10,sadness,148
1,DO NOT BUY FROM SELLER!!!!,Would not purchase from seller again can’t use product hardtags left on both wigs through the lace. Was excited to get this wig but after receiving was very disappointed and money thrown down the drain. If I could rate product and seller with 0 stars I would DO NOT BUY FROM SELLER!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61xFEjBQUgL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61xFEjBQUgL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61xFEjBQUgL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Vb9uK1N9L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Vb9uK1N9L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Vb9uK1N9L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07FK7D1GK,B07FK7D1GK,AHQJZMN6KFAEVOUZ6WT5WU74DBOA,2020-10-06 18:01:41.412,1,True,52,sadness,3
1,Too cheap,"These flexi rods do not bend, and they fell apart the first time that I used them.",[],B000WBQQY6,B00NFX6FJO,AESBYNXXP2FCQBZMXOP5EJCR2P7A,2014-12-28 15:09:26.000,1,True,17,neutral,-1
1,The eyeliner doesn’t work,The lashes are great! 3 different styles. The eyeliner on the other hand  was dried out when it arrived. I tried to revive it and dries quickly and flakes off nearly an hour after application.,[],B07TM27HRD,B07TM27HRD,AH7WGZFIVOTI47UUEH3GFDLZBGYA,2019-08-01 18:12:56.808,0,True,35,neutral,13
1,One Star,the bag sticks to soap- will not soap-up,[],B0713PNQYD,B0713PNQYD,AGRICN3EBMI7X5SVIJLXLZMBIQAA,2018-03-13 09:22:29.799,0,True,8,neutral,17
1,To small all around,"Product doesn't wrap-around clients head and the funnel opening is also too small, it doesn't catch water. Product made defeats purpose.",[],B09SVJB3C9,B09SVJB3C9,AERZEDKCGWMELQTGQBIIVKYFY6JA,2023-02-26 01:07:01.632,0,True,21,neutral,19
1,Dry Liner,The liner was dry and hard to make a smooth straight line. Otherwise I probably would have had a different opinion. I will be returning:(,[],B09CLJ1BVP,B09CLJ1BVP,AERI6XG6KU4KNT7YIB7US45Z5ZTQ,2021-11-03 21:37:34.221,0,True,25,neutral,130
1,One Star,This broke very quickly.,[],B00LOOU9BG,B00LOOU9BG,AFW7MMZAMT4JXHKQXSCYN2NN6LNQ,2015-08-24 07:37:18.000,0,True,4,surprise,8
1,"Cheap, kinda ugly",I know the wigs werent going to be that good but I had to cut them to make them look like the picture online. And try to straighten them to make them look decent. Honestly didn’t even wear them.,[],B099MLT8BS,B099MLT8BS,AHTU2E4QMXNPXMWR7YN73VP7NCBQ,2022-06-16 22:49:59.528,0,True,39,neutral,3
1,"Base can't handle the brush holder itself, wiggly","Not durable, cheaply made",[],B071ZRZTKG,B071ZRZTKG,AFVMVG26LBBBPEFYOZH2GENAZNLQ,2018-10-11 03:35:34.044,0,True,4,sadness,121
1,I need they have under supportive,I don’t like them and too big size for my head.,[],B07VQZ5NMR,B07VQZ5NMR,AFLYCQC6ZTMGKV5P2N6GOTYHAEXA,2020-01-22 03:01:07.657,1,True,11,disgust,7
1,breaks way to easy,"this product is super fragile , one twist can break the plastic on top.",[],B08CMJSNSL,B09X6Y7S76,AHRZUCZW62CN4YTUQTYH6G5DDCJQ,2021-01-29 02:18:36.696,1,True,14,neutral,-1
1,IT BURNS!,Bought this item at Target but hate it. I feel like my face is going to burn off!,[],B079NV9PBG,B079NV9PBG,AEFX4UCFPIQYV5UC46BW3KNVQYYQ,2019-01-19 21:17:33.246,0,False,18,anger,10
1,Broke after 10 days of use,One week into the product use: the power button is stuck in on position. This is going straight back. FYI- seller is giving  $20 gift card for 5 star reviews which is why reviews are nearly perfect<br /><br />This is great. I was looking for something small but effective. It cleans very well. I use it to clean around my gums after brushing.  It is a must! Also very cost effective,[],B08NJ9BRQV,B08NJ9BRQV,AFD57YYG6LUNIXIABUYNQDZSQYVQ,2021-05-31 10:55:26.112,0,True,71,neutral,1
1,It did not do what it claims,This product feels good on my skin however it does not do what it claims to do.  I saw no difference in my skin after using it for two months,[],B07QP6ZLQK,B07QP6ZLQK,AHE5AI2DTXSKDXTXVANG5IIQD2FQ,2021-10-05 14:37:45.143,0,True,30,joy,10
1,Bad rash!,"I would not recommend this product if you have sensitive skin. I know better than to try random new products without research first. I received these eye pads as a gift and have received a horrible rash. I follows the directions perfectly and I did feel slight burning while they were under my eyes but chalked it up to the product working! Had redness immediately after and assumed that was normal. It’s been hours and my cheeks and under my eyes are very hot and extremely red, rough and dry. I would not recommend this product, at least not for anyone who has skin on the more sensitive side.",[],B081FGVPXF,B081D87QCJ,AHJNQLIWLXGS7CUIB5DN6MQOLKYQ,2020-02-24 04:20:11.984,0,False,109,disgust,-1
1,A hot mess,The hair was very fizzy and the braid was coming apart,[],B01H16EUEM,B01H16EUEM,AFVTHITI6DLPPUETL4XWE5GIDUJA,2017-10-29 18:33:02.598,0,True,11,surprise,82
1,Cheap,If it’s cheap there’s a reason! Should have known better but still ordered it. Looks super cheap. Will never wear it,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71HTBVhwkEL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71HTBVhwkEL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71HTBVhwkEL.jpg', 'attachment_type': 'IMAGE'}]",B01D9K4HME,B01D9K4HME,AEHQIMW6GEZOX6PXR6IDHMAHNVYA,2018-07-08 21:12:28.643,1,True,21,neutral,-1
1,B,Not the one on pictures 😵‍💫,[],B093HDKQ1K,B093HDKQ1K,AFYXIZHMLO65VFIWHJVCCBVY3UMA,2021-11-27 18:57:52.385,0,True,6,neutral,16
1,I bought this facial mask a year ago based on ...,"I bought this facial mask a year ago based on the positive reviews. I have sensitive combination skin. I have use this facial mask for a while, nothing changed on my skin. I don't think it is worth it.",[],B00L4HJX7O,B00L4HJX7O,AG5QDDLD3TGHZHXXQYJJBR4ILURA,2016-01-15 20:38:59.000,3,True,39,neutral,24
1,Fake ?,"I believe this item is a fake. I used this same polish brand and shade at the salon, it was beautiful and quality was great. When I received the polish from this seller the quality was terrible, it took two coats to get an opaque color and it was very hard to smooth on. The color looked very different from was I used in the salon previously.",[],B01N52Z4VE,B01N52Z4VE,AGYAX3WL6RFZ6DNDZFDB4ZFAUVWQ,2019-09-11 23:26:02.431,1,True,67,disgust,74
1,Stopped working after less than 30 uses,"I bought this 7 months ago. I only do 3-4 sets of nails each month. It worked great until last month when it shut off mid-servoce and won't turn back on. It is supposed to have a 1 year warranty, but I can't get any response from the seller. Not worth the money of it isn't going to last more than 6 months.",[],B07FKGGLCW,B07FKGGLCW,AGRCS7GHULJWQUT7Z2LPCS4JJARA,2019-03-12 14:58:02.713,1,True,63,sadness,0
1,Bad Quality,[[VIDEOID:436f98fa34094984a4a263edb75a44ca]] This is the second time I’ve ordered this hair. This time was terrible. The locs are extremely curly so it doesn’t look like 24 inches. It looks more like 16 inches. They’re also tangled. The hair is NOT supposed to be that curly. The quality of the actual hair varies per pack. I’m currently at a hair appt and the hair is horrible. The loops are too wide. I’m going to have to go to the hair store to buy a different set of hair Smfh. The hair is soft. That’s about it.,[],B088SZDGXG,B08BBQ29N5,AH6MT6IX4GH4LJNLO4BO7GLRP7VQ,2021-08-30 21:43:51.141,1,True,94,disgust,-1
1,Limp wave,"Disappointed with this purchase.  I have not been able to achieve a decent curl, just a limp wave.",[],B00GE9SQ5C,B01M1OFZOG,AHWZVRCOSZFTE7GF7OLXCMSJBAKQ,2017-05-29 14:23:48.000,3,True,18,sadness,37
1,One Star,I have charge this it got so hot it almost burnt my hand,[],B0067BAIM6,B0067BAIM6,AFD5OXAPK5PC2JLSY67KWAHS6XNA,2017-10-05 22:38:15.663,1,True,13,anger,49
1,Not happy!,"I wanted varieties of pink....WTF!  When did yellow, green and blue become shades of pink!  The shower is in one week!  So mad!",[],B075FZ98JT,B075FZ98JT,AECQPPM2HHJZDEX5N74DJRQTX5AQ,2019-10-11 19:05:51.374,0,True,23,surprise,2
1,"Doesn't work on stubborn, straight eyelashes!","I bought this because of other great reviews that this product had. As soon as it arrived I was excited and tried it on my lashes (which are stick straight, stubborn and thick). It didn't work AT ALL. Trust me, I tried using the different heat settings, different days, and different times in which I held it to my eyelashes and nothing. There was not even a slight lift in my lashes. This product feels somewhat cheap and flimsy because of the plastic. This eyelash curler had the same result as the multiple I had bought before it - a waste.",[],B0BQ6KS5PP,B0C36NBBH8,AGYMSZTLXMWS6WUOALEP75D2V5PA,2023-03-14 22:57:09.099,0,True,101,neutral,135
1,Not for dark hair,Not good for dark hair. Had to send back.,[],B07VN4BKZB,B07VN4BKZB,AF4TCU2JQMACFOLH44TVSAZV3GZA,2020-12-29 03:32:17.812,0,True,9,sadness,-1
1,Not worth the money since they’re not durable,These clips did not last a day without breaking!,[],B08HMJT41C,B08HMJT41C,AHVRURCOE6XTC2FNYS24DW5AAYTA,2021-07-07 21:32:42.793,0,True,9,surprise,47
1,Thin and unnatural,"Value for money. You get what you paid for.<br />Very thin, don't even think about getting a second wear out of this.<br />Doesn't look like the picture ...at all.",[],B08FFWN15H,B08FFWN15H,AH5RZEAYOFC5N5W2EBXVQUYIZT7Q,2022-01-25 13:37:56.622,0,True,29,neutral,104
1,Don't waste your money,Didn't do much for me. Had used other product but Amazon quit selling and that worked.,[],B07CSL21J8,B07CSL21J8,AFOSMON6MEJJHCNC2QAHGQQOFKUA,2018-10-10 08:54:16.765,0,True,16,neutral,-1
1,trash soap,trash. Lots of foam but trash.,[],B086JL8X97,B086JL8X97,AHL4NTDEHBPUWMHGTAMODPOE23ZA,2020-06-19 21:22:31.811,5,True,6,disgust,98
1,Takes a long time to heat up,Heats up very slowly. I'm not sure that it actually heats up enough to impact hair...,[],B0088YU442,B01N4885PD,AGW6RG6CFNBLGBNISCZVKQBLIQJQ,2015-03-10 14:15:21.000,0,True,16,neutral,33
1,It fits my 8 year-old much better than it fits me,This wig is very small. It fits my 8 year-old much better than it fits me. Had to order a different one.,[],B01HIN5GNM,B01HIN5GNM,AH5N4OAAS42LF7EZQZAXBMAJTXXA,2017-10-12 17:17:05.400,0,True,22,neutral,3
1,NOT 100 percent human hair!,This hair looks promising while it’s in the bundle but I assure you it’s NOT 100 percent human hair. I don’t know what they blended this with but it’s definitely mostly synthetic. The curl doesn’t bounce back and I put 40 volume bleach on a small section of the hair I cut from the weft and left it on for 20 minutes and this is the result. Only a few strands turned golden! Even the cheapest of human hair will turn orange to blonde with bleach! You get what you pay for.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91SIhbF3gFL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91SIhbF3gFL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91SIhbF3gFL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08ZYLQ89X,B08ZYLQ89X,AE653WU3KGXL3PCK6BSKIMM3GSOQ,2021-06-27 07:09:26.004,0,True,92,neutral,20
1,Doesn't work consistently,"The handle on my e-file had a stain on it like it had been used before. When I plugged in the device and turned it on, it would spin then turn off by itself. I tried adjusting the cable plug into the file itself, thinking it wasn't fully plugged in, but it was fully inserted. If I turned the file at a particular angle it would spin again, but any slight movement would make it stop spinning.",[],B074KD4PX2,B074KD4PX2,AFJTLOOR6MLLMF6NUHCWGGXLMN6Q,2019-05-07 06:27:49.103,0,True,77,neutral,108
1,Color do not match the description on the order,The colors do not match the description,[],B09J87JPRL,B09J87JPRL,AF3MSEUE3K4YYPFM6JWTIHCV4WOQ,2022-05-22 17:40:32.242,0,True,7,neutral,2
1,It doesn’t work at all!,"Not worth one penny! Tip looks nothing like the picture, the  four prongs are super tiny. Which doesn’t really even matter because nothing even comes out! Completely dry! I doubt I’ll get my shipping money back but I will be seeking a refund! So irritated, such a ripoff!",[],B07H29Q4HR,B07H29Q4HR,AGQ6MVHKCTGFLOK5SIDOO6CAR2YQ,2019-02-09 05:18:20.106,0,True,48,anger,0
1,Light not working,My lamp is not working after the first use the timer starts but the lights won’t come on can someone help me fix this 😩,[],B07DJ9K4J7,B07DJ9K4J7,AHKDGXZHC24HEIGVKWIMC2JTVXDA,2020-03-30 02:44:45.783,1,True,25,sadness,134
1,One Star,The fragrance still broke my baby girl<br />all natural<br />unscented,[],B00WANN41W,B01HYN6G4Y,AH5RMZRJFJ6Y674ETHWM5XURZYWQ,2018-02-17 21:30:05.552,0,True,10,sadness,86
1,Eyeliner,Didnt last long at all. Not a full product,[],B07DNXWLSW,B07DNXWLSW,AGLLTP5D3J4G2LPN6MNBBNUD77KA,2019-11-16 02:50:07.776,0,True,9,neutral,144
1,brittle and gets tangled,"i wish i had time to return this. i was excited and bought 2 packs. they felt nice before i washed it. color is nice, but the texture is not. tape itself is good.",[],B073S4TTFH,B073S4TTFH,AEJD4H4IPVNDO6NPVUHJG4I243RA,2019-05-12 21:04:59.255,0,True,34,joy,129
1,Useless,"The material is okay but the caps at the end keep popping out. But the worse thing is that no matter how I try to use them to curl my long, straight hair, the twists don't stay; they slide right through and fall. So, unfortunately, this product is useless for me.",[],B01FK1IUIM,B01FK1IUIM,AFUZTUF444QNLQHVIJXRJY3UB2ZA,2016-12-06 23:06:01.000,0,True,51,disgust,37
1,Does not work.,"[[VIDEOID:f809fe6794ad67dcd52757e536c0dfaa]] Extremely disappointed, wouldn’t recommend.","[{'small_image_url': 'https://m.media-amazon.com/images/I/6148XvamJ0L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/6148XvamJ0L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/6148XvamJ0L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09WDM6SC6,B09WDM6SC6,AHYHH5PT5Q62PHWQ6MPYAVHOYZLQ,2022-03-29 18:47:03.940,1,False,5,sadness,80
1,Product not usable,"Product was dried up when delivered, not usable.",[],B07DN8Q2MR,B07DN8Q2MR,AEXAXB7FYXCKWDLQC4CWF7Q7MYPA,2018-11-05 03:11:55.702,0,True,8,sadness,92
1,"Do not suggest this product, they sent wrong item",These are no what is pictured! They sent me rollers not wavers!,[],B07QDP42GK,B07QDP42GK,AF6P674A5CCYJ26MCFQY2POHVDLA,2019-05-29 22:43:00.219,0,True,12,surprise,-1
1,On behalf of adult film stars everywhere - We are angry about this product!,"What was once reserved for the elite echelons of adult film is now available for the general public?<br /><br />May I be the first to say this is an outrage! MNPB is an industry leading special effect makeup created by our top labia color and design experts. Our unions payed billions of dollars to perfect the day glow pink hue you see here. Clearly some scab has gone and leaked the secret formula and supplied this precious gem to all you prudish peasants.<br /><br />Where this traitor found a reliable supply of blue-ringed octopi venom is beyond me. (The most natural of natural ingredients!)<br /><br />Let me tell all you peasants out there that just because this is publicly available now does not mean we wont always be pioneers in labia special effects, just now we are working on a new secret formula that is the perfect shade of tangerine which we are sure will make your husbands and boyfriends reject your blinding pink beef curtains and come calling for stage lighting on lovely tangerine flesh. Because remember ladies, no man wants you to look natural, if everything about yourself isn't a lie, you will never find true love.",[],B002P0ST1K,B002P0ST1K,AGLDHFTVEBN4PHLZBC5CA2VYU3UQ,2014-04-01 17:21:08.000,17,False,199,anger,81
1,Defective pump,"On time delivery! Thank you! The color Beige was a perfect match! Although, disliked the plastic bottle pump. After a very long time of trying my husband took over. Finally, after a lot of slow-paced pumps, it dispensed a dab of product for him!  The foundation itself seemed to cover my blemish ""spots""  but I really needed more product than a dab to judge the product as a whole.  Unfortunately, unable once again to get the pump to work again... errrr .",[],B075RRDY5S,B075RRDY5S,AFOV77JE23XDQOMUK5NTC7PYXCVA,2019-02-23 19:03:47.821,0,True,82,sadness,2
1,Not firm,Beautiful brush but not firm,[],B09CYKLSK1,B09CYKLSK1,AE726OS775BVWOEQ3SFX2LHM3PRA,2022-01-27 13:45:35.819,0,True,5,neutral,1
1,Flimsy and twist easily,Anyone with arthritis or slight clumsiness will have difficulty sliding these light-weight pins into their hair because they twist sideways very easily.  The color is fine.  The actual usability is not.,[],B079QQP6RD,B079QQP6RD,AH6PXDOK6CHQLM27ZPM4OMKAYOEA,2021-06-10 23:43:10.345,0,True,31,neutral,11
1,Not good for acne scars on face,Not good for acne scars on face. Probably because it has oil in it. Used it for 2 days & broke out with 3 comedonic pimples,[],B0186AH6VG,B0186AH6VG,AFYFM2OSZNMBPGMHRFSK5AVVB34Q,2016-06-03 04:37:06.000,2,True,26,sadness,10
1,Worst Hot Comb I've Ever Used,"The spaces between the teeth of this comb seem to be quite rough so the comb does not run through hair smoothly, with or without the plastic guard.  I initially liked the idea of having a guard to avoid burns, but when using the guard, hair gets caught between the guard and the comb itself and can be ripped out if you're not careful.  This is going in the garbage.",[],B08F7FX3RJ,B08F7FX3RJ,AHVDGKL4HOQBM63KJNA6ZI5FZYNA,2021-03-23 22:13:54.746,0,True,70,disgust,61
1,Not human hair it's synthetic!!! Don't waste your money.,"I'v been using hair extensions for few years now, this is the worst among all.<br />Hair always tangled very fast I tried everything including keratin serums nothing enhanced the quality of the hair. Has to comb through every few hours not to mention shading is extreme. Not gonna last for a month or two Max. See photos 🙄<br />The only thing I would recommend is the hidden wire style which you can find with a better hair quality. Don't waste your money.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/715mHA4+OhL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/715mHA4+OhL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/715mHA4+OhL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71mj7gJbmvL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71mj7gJbmvL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71mj7gJbmvL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81OYObTNh-L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81OYObTNh-L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81OYObTNh-L.jpg', 'attachment_type': 'IMAGE'}]",B07MLQP8SD,B07MLQP8SD,AERSRW7RCUNMDSN4NFVSUHZXWPAQ,2019-05-24 11:52:47.411,0,True,82,disgust,43
1,Don’t buy,Didn’t work as Advertised,[],B09D7HL4GK,B09D7HL4GK,AENIGVN6JK7WB2XXQSNZZ2MPYEXA,2021-10-22 02:26:14.439,0,True,4,neutral,-1
1,Doesn’t work at all,Fogged up after 2 showers. No good. And much smaller than the photos make it appear.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/51YQ5XWJQQL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51YQ5XWJQQL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51YQ5XWJQQL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01L2SQC50,B071XQ355Y,AGLQNHTGJ7REOXXNZUZVUJBFICXQ,2022-09-11 22:07:59.745,0,True,16,disgust,128
1,Not thrilled,The stoppers would not stay in the tubes. They were not filled all the way up.,[],B07YZBVWH6,B07YZBVWH6,AE52CTZEKWMU5WOJQLYVX5JQM3OA,2021-06-16 18:46:18.796,0,True,16,neutral,162
1,One Star,"Lousy color, stays gooey.",[],B074M4V71P,B074M4V71P,AE4XCIQQ6PE6KSRDY4SRZSLGLXGQ,2018-04-19 03:53:09.607,1,True,4,neutral,2
1,Dont get this its junk,Got this thing. Hooked this thing into my pony tail stretch it like it said to in the directions. It broke. Beads everywhere.,[],B00WFVVY52,B00WFVVY52,AHMTIV3JANS4SSJ5AUOPNABJWEXA,2018-01-18 07:45:54.437,0,True,23,anger,-1
1,Not a good wig,Very dissatisfied product is not as picture appear.,[],B07CWR9PPD,B07CWR9PPD,AGH4BTCXE32JIVY2Q2UTWCRFYHXQ,2019-12-02 06:17:10.029,1,True,8,anger,16
1,Did not work!,It did not work.,[],B09CL861WD,B09CL861WD,AGCKDMQP56P765DXVI22CBHNVYTQ,2021-11-17 13:18:28.201,0,True,4,sadness,96
1,I’m very disappointed with this product,The box did not include all parts to setup the mirror therefore it is not usable. I’m very disappointed with this product.,[],B0749D9NVG,B0749D9NVG,AHUHDBFFD5IESX4TIOU36UET4QQQ,2018-03-30 03:27:05.429,0,True,22,sadness,101
1,Don't buy here,When you buy Artistry through Amazon you could be buying tainted products that are years old. Call Artistry they will tell you the same thing. Go directly to the manufacturer or to a distributers website which comes directly from the manufacturer.,[],B003TMQ5LY,B003TMQ5LY,AFMMYN2COFDCP6ARPQO4PPN54ECQ,2011-09-23 22:37:17.000,22,False,41,neutral,74
1,I Received two br mistake therefore I AM RETUNING ONE ITEM,I received two therefore I am returning one which was an order that was made by mistake,[],B01C7YO7OQ,B01C7YO7OQ,AFKAZDVU2XUDP2EUD3OPLG4MQLPQ,2019-09-11 19:14:24.540,0,True,17,sadness,15
1,Broken before I ever used it!!!,"I place new batteries in the unit. The head rotated a few times and then stopped. I put new batteries in and no rotation at all. I tried to send it back, but was unable to because the return label was not in English, and the cost would have been $61.00 for overseas shipping!!! DO NOT BUY THIS UNIT!!!!!",[],B07JWDZX42,B07JWDZX42,AGJSUYR33BKP6PAYOPYMY6HLCZWQ,2021-03-10 21:22:39.178,0,True,59,surprise,108
1,It’s not bone,"Plastic. I got a plastic one. This is not bone. Maybe some of them are. But not mine. Very dissapointing. If you’re looking for a plastic hair fork, then it’s fine.",[],B00NJDQE9G,B078HB1SMX,AHFJHRXL7DGZG7JWDHIIAX3ONJ5Q,2018-06-08 07:54:24.394,1,True,31,neutral,22
1,One Star,"dried my hair out bad, even on the lowest setting",[],B01G1F7HAS,B01G1F7HAS,AFRFGCV3Q7S6XMII4Q3XDOCDNCBA,2017-05-28 20:34:17.000,9,True,10,sadness,118
1,Just plain horrible babydoll hair,This hair is horrible. Would be ok for a Halloween costume,[],B095SXNDND,B095SXNDND,AEIW24SXUNYDKJ2I2AN3ULWK6LMA,2021-09-02 17:07:42.271,0,True,11,disgust,-1
1,Dispose after one use. Very thin and small.,These are very small and very thin. Yes they are disposable but most disposables can be used more than once. Not these.,[],B0834YSK51,B0834YSK51,AHRHYCHEBCXOA5KMQHO3FTXE2E2Q,2020-12-26 02:21:52.814,0,True,22,neutral,54
